Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.0.123,Île-de-France²,2020-06-16T07:18:00.952Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.201.45,Occitanie,2020-06-15T11:26:49.623Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.202.242,Provence-Alpes-Côte-d’Azur,2020-06-15T11:25:46.581Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.202.242,Provence-Alpes-Côte-d’Azur,2020-06-14T08:47:49.543Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.238.244,Unknown,2020-06-13T07:39:12.745Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.238.244,Unknown,2020-06-12T20:15:59.381Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.165.79.34,Île-de-France²,2020-06-12T14:40:15.484Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.165.79.34,Île-de-France²,2020-06-11T19:37:03.380Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.174.66,Grand-Est,2020-06-11T10:54:54.143Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.49.2,Île-de-France²,2020-06-10T11:39:56.411Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.158.93,Île-de-France²,2020-06-10T07:44:15.058Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.142.126,Grand-Est,2020-06-09T18:29:20.060Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.138.152,Provence-Alpes-Côte-d’Azur,2020-06-09T11:17:23.223Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.174.66,Grand-Est,2020-06-08T20:17:32.064Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.200.3,Hauts-de-France,2020-06-08T18:44:13.029Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.166.131.113,Nouvelle-Aquitaine,2020-06-07T18:16:05.930Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.131.113,Nouvelle-Aquitaine,2020-06-07T17:27:33.618Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.172.112.83,Normandie,2020-06-06T09:39:35.504Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.254.175,Île-de-France²,2020-06-06T07:05:35.963Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.21.28,Occitanie,2020-06-05T18:39:28.467Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.51.105,Grand-Est,2020-06-05T11:37:11.359Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.51.105,Grand-Est,2020-06-05T09:54:49.094Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.204.138,Burgundy-Franche-Comté,2020-06-04T22:20:40.199Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.74.50,Grand-Est,2020-06-04T20:52:41.236Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.173.198.95,Pays-de-la-Loire,2020-06-04T18:42:09.049Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.198.95,Pays-de-la-Loire,2020-06-04T18:19:02.842Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.74.50,Grand-Est,2020-06-04T13:19:25.591Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.198.95,Pays-de-la-Loire,2020-06-04T10:06:11.049Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.173.198.95,Pays-de-la-Loire,2020-06-04T09:58:23.080Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.74.50,Grand-Est,2020-06-03T20:43:51.538Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.74.50,Grand-Est,2020-06-03T19:51:19.515Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.72.143,Auvergne-Rhône-Alpes,2020-06-03T11:17:49.237Z
NFCDFF-LX-G7RYKAMX6FURE5MWCLJ5T34L3C72QW,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.13.244,Occitanie,2020-06-02T19:09:46.220Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.173.118.148,Grand-Est,2020-06-02T12:29:56.860Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.52.18,Auvergne-Rhône-Alpes,2020-06-02T06:39:27.554Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.173.118.148,Grand-Est,2020-06-01T19:07:45.865Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.172.123.218,Île-de-France²,2020-06-01T18:06:28.572Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.126.234,Île-de-France²,2020-06-01T10:38:58.198Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.210.69,Île-de-France²,2020-06-01T05:11:48.202Z
NFCDFF-LX-G7RYKAMX6FURE5MWCLJ5T34L3C72QW,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.180.133,Nouvelle-Aquitaine,2020-05-31T19:07:25.908Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.170.251.53,Brittany,2020-05-31T15:13:24.209Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.173.59.242,Grand-Est,2020-05-31T11:21:26.809Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.212.11,Normandie,2020-05-30T21:37:38.481Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.145.66,Pays-de-la-Loire,2020-05-30T21:24:45.847Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.166.100,Hauts-de-France,2020-05-30T08:16:19.523Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.34.173,Île-de-France²,2020-05-29T19:09:43.971Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.124.111,Île-de-France²,2020-05-29T18:27:05.054Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.245.172,Occitanie,2020-05-28T17:08:06.051Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.239.94,Pays-de-la-Loire,2020-05-28T09:46:31.285Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.110.109,Auvergne-Rhône-Alpes,2020-05-27T10:35:15.023Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.114.239,Île-de-France²,2020-05-27T07:20:24.156Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.171.93.160,Île-de-France²,2020-05-26T18:16:26.451Z
NFCDFF-LX-G7RYKAMX6FURE5MWCLJ5T34L3C72QW,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.78.199,Île-de-France²,2020-05-26T11:30:31.424Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.171.205.162,Centre-Val de Loire,2020-05-26T07:21:20.740Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.205.162,Centre-Val de Loire,2020-05-26T06:50:49.848Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.245.172,Occitanie,2020-05-25T21:50:58.806Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.171.6.47,Auvergne-Rhône-Alpes,2020-05-25T16:23:16.823Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.125.240,Île-de-France²,2020-05-25T06:55:35.906Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.125.240,Île-de-France²,2020-05-24T21:48:12.064Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.235.4,Île-de-France²,2020-05-24T20:58:05.983Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.72.124,Île-de-France²,2020-05-24T20:49:33.287Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.223.164,Île-de-France²,2020-05-24T19:58:30.708Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.10.100,Île-de-France²,2020-05-24T19:19:51.057Z
NFUWA-001-69DE709F5617E3BC19D1C4F28D1895C06AC6490401C19D78869A2184FC582F09,FR,Netflix Windows App - Cadmium Windows Mobile,Netflix Windows App - Cadmium Windows Mobile,37.167.223.164,Île-de-France²,2020-05-24T13:11:00.626Z
NFUWA-001-69DE709F5617E3BC19D1C4F28D1895C06AC6490401C19D78869A2184FC582F09,FR,Netflix Windows App - Cadmium Windows Mobile,Netflix Windows App - Cadmium Windows Mobile,37.170.41.19,Île-de-France²,2020-05-23T18:38:22.848Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.170.41.19,Île-de-France²,2020-05-23T18:11:22.652Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.172.189.234,Île-de-France²,2020-05-22T18:58:07.055Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.166.131.151,Normandie,2020-05-20T18:20:21.979Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.250.24,Île-de-France²,2020-05-19T19:10:23.692Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.250.24,Île-de-France²,2020-05-19T11:18:31.284Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.250.24,Île-de-France²,2020-05-19T11:08:07.525Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.63.145,Occitanie,2020-05-19T10:35:33.782Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.192.160,Hauts-de-France,2020-05-19T07:00:23.309Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.192.160,Hauts-de-France,2020-05-19T06:40:55.454Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.173.151.134,Brittany,2020-05-18T20:36:33.276Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.165.141.204,Île-de-France²,2020-05-18T18:07:03.167Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.141.204,Île-de-France²,2020-05-18T16:18:57.121Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.166.48,Île-de-France²,2020-05-18T07:27:22.264Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.166.48,Île-de-France²,2020-05-18T06:17:27.920Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.249.246,Provence-Alpes-Côte-d’Azur,2020-05-17T22:24:11.242Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.249.246,Provence-Alpes-Côte-d’Azur,2020-05-17T16:10:59.792Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.165.249.246,Provence-Alpes-Côte-d’Azur,2020-05-17T15:13:06.383Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.172.79.160,Occitanie,2020-05-17T11:41:41.145Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.173.71.180,Auvergne-Rhône-Alpes,2020-05-16T20:48:35.780Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.49.192,Île-de-France²,2020-05-16T18:55:43.600Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.6.15,Burgundy-Franche-Comté,2020-05-16T17:38:22.412Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.144.215,Normandie,2020-05-16T11:39:27.248Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.144.215,Normandie,2020-05-14T20:01:00.231Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.166.37.8,Burgundy-Franche-Comté,2020-05-14T11:12:56.928Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.37.8,Burgundy-Franche-Comté,2020-05-14T06:40:06.223Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.165.103.228,Occitanie,2020-05-13T19:06:19.771Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.103.228,Occitanie,2020-05-13T18:28:20.430Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.193.29,Grand-Est,2020-05-13T16:04:01.946Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.11.236,Normandie,2020-05-13T06:53:21.033Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.203.192,Auvergne-Rhône-Alpes,2020-05-12T19:50:41.203Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.194.62,Île-de-France²,2020-05-12T13:56:47.142Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.92.239,Hauts-de-France,2020-05-12T10:21:55.023Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.194.62,Île-de-France²,2020-05-12T06:39:33.536Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.108.14,Auvergne-Rhône-Alpes,2020-05-11T18:34:01.192Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.3.86,Île-de-France²,2020-05-11T06:54:40.526Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.193.29,Grand-Est,2020-05-10T20:24:32.655Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.172.127.52,Hauts-de-France,2020-05-10T17:40:47.493Z
NFUWA-001-69DE709F5617E3BC19D1C4F28D1895C06AC6490401C19D78869A2184FC582F09,FR,Netflix Windows App - Cadmium Windows Mobile,Netflix Windows App - Cadmium Windows Mobile,37.170.240.103,Pays-de-la-Loire,2020-05-10T08:21:22.389Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.240.103,Pays-de-la-Loire,2020-05-10T07:11:22.193Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.166.92.126,Hauts-de-France,2020-05-09T19:38:02.168Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.166.127.23,Île-de-France²,2020-05-09T19:38:02.072Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.165.250.24,Auvergne-Rhône-Alpes,2020-05-09T18:47:29.589Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.166.92.126,Hauts-de-France,2020-05-09T18:22:21.095Z
